"","id","Description","Keys","Keys (macOS)","Context","Category","Modifiers"
"","102357","box-shadow:inset h v blur spread rgba(0, 0, 0, .5);","""bxsh:ra""","""bxsh:ra""","Emmet","CSS Box Sizing","Text Snippet"
"","102358","box-shadow:none;","""bxsh:n""","""bxsh:n""","Emmet","CSS Box Sizing","Text Snippet"
"","102359","width:;","""w""","""w""","Emmet","CSS Box Sizing","Text Snippet"
"","102360","width:auto;","""w:a""","""w:a""","Emmet","CSS Box Sizing","Text Snippet"
"","102361","height:;","""h""","""h""","Emmet","CSS Box Sizing","Text Snippet"
"","102362","height:auto;","""h:a""","""h:a""","Emmet","CSS Box Sizing","Text Snippet"
"","102363","max-width:;","""maw""","""maw""","Emmet","CSS Box Sizing","Text Snippet"
"","102364","max-width:none;","""maw:n""","""maw:n""","Emmet","CSS Box Sizing","Text Snippet"
"","102365","max-height:;","""mah""","""mah""","Emmet","CSS Box Sizing","Text Snippet"
"","102366","max-height:none;","""mah:n""","""mah:n""","Emmet","CSS Box Sizing","Text Snippet"
"","102367","min-width:;","""miw""","""miw""","Emmet","CSS Box Sizing","Text Snippet"
"","102368","min-height:;","""mih""","""mih""","Emmet","CSS Box Sizing","Text Snippet"
"","102369","font:;","""f""","""f""","Emmet","CSS Font","Text Snippet"
"","102370","font:1em Arial,sans-serif;","""f+""","""f+""","Emmet","CSS Font","Text Snippet"
"","102371","font-weight:;","""fw""","""fw""","Emmet","CSS Font","Text Snippet"
"","102372","font-weight:normal;","""fw:n""","""fw:n""","Emmet","CSS Font","Text Snippet"
"","102373","font-weight:bold;","""fw:b""","""fw:b""","Emmet","CSS Font","Text Snippet"
"","102374","font-weight:bolder;","""fw:br""","""fw:br""","Emmet","CSS Font","Text Snippet"
"","102375","font-weight:lighter;","""fw:lr""","""fw:lr""","Emmet","CSS Font","Text Snippet"
"","102376","font-style:${italic};","""fs""","""fs""","Emmet","CSS Font","Text Snippet"
"","102377","font-style:normal;","""fs:n""","""fs:n""","Emmet","CSS Font","Text Snippet"
"","102378","font-style:italic;","""fs:i""","""fs:i""","Emmet","CSS Font","Text Snippet"
"","102379","font-style:oblique;","""fs:o""","""fs:o""","Emmet","CSS Font","Text Snippet"
"","102380","font-variant:;","""fv""","""fv""","Emmet","CSS Font","Text Snippet"
"","102381","font-variant:normal;","""fv:n""","""fv:n""","Emmet","CSS Font","Text Snippet"
"","102382","font-variant:small-caps;","""fv:sc""","""fv:sc""","Emmet","CSS Font","Text Snippet"
"","102383","font-size:;","""fz""","""fz""","Emmet","CSS Font","Text Snippet"
"","102384","font-size-adjust:;","""fza""","""fza""","Emmet","CSS Font","Text Snippet"
"","102385","font-size-adjust:none;","""fza:n""","""fza:n""","Emmet","CSS Font","Text Snippet"
"","102386","font-family:;","""ff""","""ff""","Emmet","CSS Font","Text Snippet"
"","102387","font-family:serif;","""ff:s""","""ff:s""","Emmet","CSS Font","Text Snippet"
"","102388","font-family:sans-serif;","""ff:ss""","""ff:ss""","Emmet","CSS Font","Text Snippet"
"","102389","font-family:cursive;","""ff:c""","""ff:c""","Emmet","CSS Font","Text Snippet"
"","102390","font-family:fantasy;","""ff:f""","""ff:f""","Emmet","CSS Font","Text Snippet"
"","102391","font-family:monospace;","""ff:m""","""ff:m""","Emmet","CSS Font","Text Snippet"
"","102392","font-family: Arial, ""Helvetica Neue"", Helvetica, sans-serif;","""ff:a""","""ff:a""","Emmet","CSS Font","Text Snippet"
"","102393","font-family: ""Times New Roman"", Times, Baskerville, Georgia, serif;","""ff:t""","""ff:t""","Emmet","CSS Font","Text Snippet"
"","102394","font-family: Verdana, Geneva, sans-serif;","""ff:v""","""ff:v""","Emmet","CSS Font","Text Snippet"
"","102395","font-effect:;","""fef""","""fef""","Emmet","CSS Font","Text Snippet"
"","102396","font-effect:none;","""fef:n""","""fef:n""","Emmet","CSS Font","Text Snippet"
"","102397","font-effect:engrave;","""fef:eg""","""fef:eg""","Emmet","CSS Font","Text Snippet"
"","102398","font-effect:emboss;","""fef:eb""","""fef:eb""","Emmet","CSS Font","Text Snippet"
"","102399","font-effect:outline;","""fef:o""","""fef:o""","Emmet","CSS Font","Text Snippet"
"","102400","font-emphasize:;","""fem""","""fem""","Emmet","CSS Font","Text Snippet"
"","102401","font-emphasize-position:;","""femp""","""femp""","Emmet","CSS Font","Text Snippet"
"","102402","font-emphasize-position:before;","""femp:b""","""femp:b""","Emmet","CSS Font","Text Snippet"
